id_amat;id_via;anagrafica;gerarchia;rete;tipologia;sede;marcia;norma;lunghezza;LONG_X_4326_CENTROID;LAT_Y_4326_CENTROID;Location
"1571";"7327";VIA CASTELLAMMARE;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"319";9.13452566210931;45.5108670396427;"(45.5108670396427, 9.13452566210931)"
"1572";"7499";VIA BENEDETTO CROCE;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"136";9.12548712001954;45.4934734933365;"(45.4934734933365, 9.12548712001954)"
"1574";;VIA NVPR DA CHIARELLI A NATTA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"157";9.12188622441033;45.4905011514976;"(45.4905011514976, 9.12188622441033)"
"1575";"7499";VIA BENEDETTO CROCE;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"259";9.11823411234607;45.4946445011945;"(45.4946445011945, 9.11823411234607)"
"1576";"6100";VIA MOISE' LORIA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"126";9.15941548043551;45.4566492899694;"(45.4566492899694, 9.15941548043551)"
"1577";"1377";PIAZZA CARBONARI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"9";9.20166843406319;45.4941164032383;"(45.4941164032383, 9.20166843406319)"
"1578";"7519";VIA LUIGI CHIARELLI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"90";9.12463862863873;45.4924172799468;"(45.4924172799468, 9.12463862863873)"
"1580";"7519";VIA LUIGI CHIARELLI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"164";9.12328580271934;45.4928403853157;"(45.4928403853157, 9.12328580271934)"
"1581";"7499";VIA BENEDETTO CROCE;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"214";9.12141833265742;45.4938341492752;"(45.4938341492752, 9.12141833265742)"
"1582";"7499";VIA BENEDETTO CROCE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"12";9.11971154832478;45.4944083063972;"(45.4944083063972, 9.11971154832478)"
"1583";"7477";VIA EMANUELE KANT;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"18";9.11649183078005;45.494789807862;"(45.494789807862, 9.11649183078005)"
"1584";"7515";VIA ANTONIO CECHOV;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;non regolamentato;"146";9.11429076648224;45.4947595149301;"(45.4947595149301, 9.11429076648224)"
"1585";"7515";VIA ANTONIO CECHOV;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;non regolamentato;"11";9.11309427982729;45.4957065034771;"(45.4957065034771, 9.11309427982729)"
"1586";"7515";VIA ANTONIO CECHOV;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;non regolamentato;"48";9.11343310410522;45.4955098843057;"(45.4955098843057, 9.11343310410522)"
"1587";"7515";VIA ANTONIO CECHOV;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"5";9.11317840106502;45.4956667260112;"(45.4956667260112, 9.11317840106502)"
"1588";"7515";VIA ANTONIO CECHOV;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"11";9.11372201412008;45.4953456859859;"(45.4953456859859, 9.11372201412008)"
"1589";"7515";VIA ANTONIO CECHOV;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;non regolamentato;"97";9.11227087496949;45.4960201424524;"(45.4960201424524, 9.11227087496949)"
"1590";"7515";VIA ANTONIO CECHOV;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;non regolamentato;"21";9.11136698558846;45.4961832573027;"(45.4961832573027, 9.11136698558846)"
"1591";"7515";VIA ANTONIO CECHOV;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"23";9.11119379227392;45.4963222803633;"(45.4963222803633, 9.11119379227392)"
"1593";"3119";PIAZZALE DATEO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"9";9.21597754893428;45.4677779214108;"(45.4677779214108, 9.21597754893428)"
"1594";"3118";CORSO INDIPENDENZA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"9";9.21333577108445;45.4677500895544;"(45.4677500895544, 9.21333577108445)"
"1597";"7526";VIA FRANCESCO CILEA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"75";9.10677714198215;45.4972395400288;"(45.4972395400288, 9.10677714198215)"
"1598";"7523";VIA MARIO BORSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;non regolamentato;"10";9.10196335909149;45.5011539189754;"(45.5011539189754, 9.10196335909149)"
"1599";"7523";VIA MARIO BORSA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;non regolamentato;"301";9.09840594462215;45.5034972890926;"(45.5034972890926, 9.09840594462215)"
"1605";"7523";VIA MARIO BORSA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;non regolamentato;"75";9.09471511323207;45.5048804174608;"(45.5048804174608, 9.09471511323207)"
"1606";"7523";VIA MARIO BORSA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;non regolamentato;"48";9.09379053893788;45.5053266462293;"(45.5053266462293, 9.09379053893788)"
"1607";"7156";VIA GATTAMELATA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"127";9.1506144555869;45.4851850190085;"(45.4851850190085, 9.1506144555869)"
"1608";"7156";VIA GATTAMELATA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"23";9.14994960219974;45.4855027909085;"(45.4855027909085, 9.14994960219974)"
"1609";"7156";VIA GATTAMELATA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"110";9.15033735632511;45.4850733257282;"(45.4850733257282, 9.15033735632511)"
"1611";"1377";PIAZZA CARBONARI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"7";9.20101544485076;45.4947099744727;"(45.4947099744727, 9.20101544485076)"
"1612";"1377";PIAZZA CARBONARI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"9";9.19947502506753;45.4947626388621;"(45.4947626388621, 9.19947502506753)"
"1613";"7156";VIA GATTAMELATA;;ciclabile;ciclabile sede propria;corsia tpl;monodirezionale - concorde;ordinanza lavori stradali;"110";9.15177862675318;45.48405221844;"(45.48405221844, 9.15177862675318)"
"1614";"1756";VIA GATTAMELATA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"23";9.15235445803959;45.4837800623111;"(45.4837800623111, 9.15235445803959)"
"1615";"7156";VIA GATTAMELATA;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"130";9.15434594289474;45.482112367185;"(45.482112367185, 9.15434594289474)"
"1617";"6426";VIALE RENATO SERRA;;urbana;promiscuo pedoni;passerella;bidirezionale;non regolamentato;"120";9.14747201483466;45.4873092490856;"(45.4873092490856, 9.14747201483466)"
"1618";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"35";9.14410900112297;45.4790214728163;"(45.4790214728163, 9.14410900112297)"
"1619";"6388";VIA MONTE ROSA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"15";9.14380667856433;45.4791299827108;"(45.4791299827108, 9.14380667856433)"
"1620";"6388";VIA MONTE ROSA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"7";9.14373743099025;45.4790529739104;"(45.4790529739104, 9.14373743099025)"
"1621";"6539";PIAZZALE LORENZO LOTTO;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"38";9.14349763317553;45.4791173760293;"(45.4791173760293, 9.14349763317553)"
"1622";"6707";VIA BISCEGLIE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"23";9.11548137292043;45.4537521811312;"(45.4537521811312, 9.11548137292043)"
"1624";"1311";VIA CARLO IMBONATI;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"14";9.17884818427545;45.506364090544;"(45.506364090544, 9.17884818427545)"
"1625";"1311";VIA CARLO IMBONATI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"96";9.18062697949719;45.5040968848022;"(45.5040968848022, 9.18062697949719)"
"1626";"7106";VIALE EMILIO ALEMAGNA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"178";9.17479019615402;45.4704315887878;"(45.4704315887878, 9.17479019615402)"
"1627";"704";PIAZZA CASTELLO;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"148";9.17713975737461;45.4699526090515;"(45.4699526090515, 9.17713975737461)"
"1628";"7106";VIALE EMILIO ALEMAGNA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"107";9.17279134879865;45.4724641891377;"(45.4724641891377, 9.17279134879865)"
"1629";"7106";VIALE EMILIO ALEMAGNA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"134";9.17380121758942;45.4716777785375;"(45.4716777785375, 9.17380121758942)"
"1630";"7106";VIALE EMILIO ALEMAGNA;;ciclabile;ciclabile sede propria;parco o area verde;bidirezionale;corsia ciclabile;"59";9.17295852529293;45.4720632672177;"(45.4720632672177, 9.17295852529293)"
"1631";"1201";VIA VITTOR PISANI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"41";9.19888287225024;45.4805354879558;"(45.4805354879558, 9.19888287225024)"
"1633";;PARCO SEGANTINI;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"360";9.17058033706996;45.4454060618832;"(45.4454060618832, 9.17058033706996)"
"1635";"7523";VIA MARIO BORSA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;non regolamentato;"204";9.09866910932386;45.5034352496963;"(45.5034352496963, 9.09866910932386)"
"1639";"6732";VIA LUCIO CORNELIO SILLA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"103";9.07110562778378;45.5005022551441;"(45.5005022551441, 9.07110562778378)"
"1640";"6732";VIA LUCIO CORNELIO SILLA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"1048";9.07224146536727;45.4966787977867;"(45.4966787977867, 9.07224146536727)"
"1643";"7614";VIA PIER PAOLO PASOLINI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"667";9.1018026510876;45.5091280673666;"(45.5091280673666, 9.1018026510876)"
"1644";"7614";VIA PIER PAOLO PASOLINI;;ciclabile;ciclabile segnaletica;carreggiata;bidirezionale;corsia ciclabile;"57";9.1009494755444;45.5123550223312;"(45.5123550223312, 9.1009494755444)"
"1645";"7614";VIA PIER PAOLO PASOLINI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"257";9.10224195566638;45.5074828755136;"(45.5074828755136, 9.10224195566638)"
"1647";"4133";VIA ORTLES;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"154";9.20478392207403;45.4396802781748;"(45.4396802781748, 9.20478392207403)"
"1648";"4134";VIA CONDINO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"8";9.20345192510994;45.4414626874415;"(45.4414626874415, 9.20345192510994)"
"1649";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"30";9.19805592345715;45.4778442758707;"(45.4778442758707, 9.19805592345715)"
"1650";"122";VIA BRERA;;urbana;promiscuo veicoli;carreggiata;bidirezionale;FACILITAZIONE - divieto di accesso ecc. bici;"158";9.18794634028171;45.4699103717194;"(45.4699103717194, 9.18794634028171)"
"1651";;VIA WERNER VON SIEMENS;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"3";9.2426933372582;45.5113498599834;"(45.5113498599834, 9.2426933372582)"
"1652";;VIA WERNER VON SIEMENS;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"67";9.24306549108878;45.5114392964092;"(45.5114392964092, 9.24306549108878)"
"1653";;VIA WERNER VON SIEMENS;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"158";9.23670056172566;45.5101749024125;"(45.5101749024125, 9.23670056172566)"
"1654";"4221";PIAZZA BRUNO BUOZZI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;non regolamentato;"14";9.20605960321574;45.4498170983302;"(45.4498170983302, 9.20605960321574)"
"1655";"2496";VIA DEL RICORDO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"12";9.24313148576084;45.5104006953538;"(45.5104006953538, 9.24313148576084)"
"1656";"2493";VIA VIPITENO;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"14";9.23760175115316;45.5114367135575;"(45.5114367135575, 9.23760175115316)"
"1657";"4133";VIA ORTLES;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"141";9.20483608812274;45.4394917053227;"(45.4394917053227, 9.20483608812274)"
"1658";"4261";VIA BRONI;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"16";9.20352332976546;45.4395061770427;"(45.4395061770427, 9.20352332976546)"
"1659";"7420";VIA GALLARATE;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;non regolamentato;"15";9.10377505119954;45.5056901727295;"(45.5056901727295, 9.10377505119954)"
"1660";"7420";VIA GALLARATE;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;non regolamentato;"35";9.10348550926209;45.5056435964481;"(45.5056435964481, 9.10348550926209)"
"1661";"7420";VIA GALLARATE;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;non regolamentato;"49";9.1040117161588;45.5054925033558;"(45.5054925033558, 9.1040117161588)"
"1662";"7614";VIA PIER PAOLO PASOLINI;;ciclabile;ciclabile sede propria;parco o area verde;bidirezionale;non regolamentato;"127";9.10360896327619;45.5062001704438;"(45.5062001704438, 9.10360896327619)"
"1663";;PARCO CASCINA MERLATA;;ciclabile;ciclabile sede propria;parco o area verde;bidirezionale;corsia ciclabile;"736";9.10373832316273;45.5101086598768;"(45.5101086598768, 9.10373832316273)"
"1664";"1108";VIA MELCHIORRE GIOIA;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;non regolamentato;"218";9.20240275511487;45.490935491547;"(45.490935491547, 9.20240275511487)"
"1665";"7106";VIALE EMILIO ALEMAGNA;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;corsia ciclabile;"13";9.1753677961622;45.4696799929724;"(45.4696799929724, 9.1753677961622)"
"1666";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"113";9.19744075835073;45.4776499135886;"(45.4776499135886, 9.19744075835073)"
"1667";"4279";VIA COMACCHIO;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - discorde;corsia ciclabile;"123";9.21869111235769;45.4374415106738;"(45.4374415106738, 9.21869111235769)"
"1668";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;ordinanza lavori stradali;"11";9.19736068286807;45.4783821844885;"(45.4783821844885, 9.19736068286807)"
"1669";"1055";PIAZZA DELLA REPUBBLICA;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;ordinanza lavori stradali;"13";9.19809333978957;45.4776062271786;"(45.4776062271786, 9.19809333978957)"
"1670";"4134";VIA CONDINO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile;"11";9.20320725192371;45.4414726793026;"(45.4414726793026, 9.20320725192371)"
"1671";"7499";VIA BENEDETTO CROCE;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"16";9.12461848487838;45.4934098119462;"(45.4934098119462, 9.12461848487838)"
"1672";"6832";VIA PIO II;;ciclabile;ciclabile segnaletica;carreggiata;monodirezionale - concorde;corsia ciclabile;"374";9.11445421213315;45.4707254078594;"(45.4707254078594, 9.11445421213315)"
"1673";"7156";VIA GATTAMELATA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"171";9.14896410219111;45.4852621103284;"(45.4852621103284, 9.14896410219111)"
"1675";"6363";PIAZZA GIOVANNI AMENDOLA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;ordinanza lavori stradali;"38";9.15070826351077;45.4742979475109;"(45.4742979475109, 9.15070826351077)"
"1679";;AREA VERDE DI VIA GAETANO DE CASTILLIA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"127";9.19129590949024;45.4861382615891;"(45.4861382615891, 9.19129590949024)"
"1680";"1108";VIA MELCHIORRE GIOIA;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;"144";9.20550592219912;45.4931894324744;"(45.4931894324744, 9.20550592219912)"
"1681";"1108";VIA MELCHIORRE GIOIA;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;"177";9.20512090415319;45.4932183889848;"(45.4932183889848, 9.20512090415319)"
"1682";"1108";VIA MELCHIORRE GIOIA;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;"194";9.19659226426547;45.4859305246031;"(45.4859305246031, 9.19659226426547)"
"1683";"1108";VIA MELCHIORRE GIOIA;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;FACILITAZIONE - strada 30;"109";9.19656261791886;45.4855266760361;"(45.4855266760361, 9.19656261791886)"
"1684";"1108";VIA MELCHIORRE GIOIA;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;non regolamentato;"258";9.19946887751948;45.4880073644118;"(45.4880073644118, 9.19946887751948)"
"1685";"1108";VIA MELCHIORRE GIOIA;;urbana;promiscuo veicoli;carreggiata;monodirezionale - concorde;non regolamentato;"169";9.20257741582303;45.4906464907247;"(45.4906464907247, 9.20257741582303)"
"1688";"1719";VICOLO PIERO MANZONI;;urbana;promiscuo pedoni;carreggiata;bidirezionale;percorso promiscuo - pedonale e ciclabile;"20";9.18766461403283;45.4726945070546;"(45.4726945070546, 9.18766461403283)"
"1689";"1163";VIALE FRANCESCO RESTELLI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"90";9.19548913119159;45.4877410614871;"(45.4877410614871, 9.19548913119159)"
"1690";"717";VIA MERCATO;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;attraversamento - ciclabile con lanterna bici;"35";9.18392432330387;45.4720297246953;"(45.4720297246953, 9.18392432330387)"
"1691";"7603";VIA CESARE MUSATTI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"362";9.12375266093997;45.5108286079078;"(45.5108286079078, 9.12375266093997)"
"1692";"7327";VIA CASTELLAMMARE;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"9";9.13783465438398;45.5105834735935;"(45.5105834735935, 9.13783465438398)"
"1693";"7327";VIA CASTELLAMMARE;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;ordinanza lavori stradali;"13";9.13746218992187;45.5105525658402;"(45.5105525658402, 9.13746218992187)"
"1694";"7327";VIA CASTELLAMMARE;;urbana;promiscuo pedoni;marciapiede;bidirezionale;ordinanza lavori stradali;"70";9.13693506093068;45.5105392053931;"(45.5105392053931, 9.13693506093068)"
"1695";"7460";VIA NICOLA FABRIZI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"12";9.13246926673497;45.5109738076309;"(45.5109738076309, 9.13246926673497)"
"1696";"7455";VIA ANTONIO MAMBRETTI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"303";9.13073881166012;45.5106878342331;"(45.5106878342331, 9.13073881166012)"
"1697";"7455";VIA ANTONIO MAMBRETTI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"7";9.12917060287894;45.5110303113853;"(45.5110303113853, 9.12917060287894)"
"1698";"7455";VIA ANTONIO MAMBRETTI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"7";9.12893804247921;45.5111797302415;"(45.5111797302415, 9.12893804247921)"
"1699";"7455";VIA ANTONIO MAMBRETTI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"18";9.12904777064771;45.5111014424894;"(45.5111014424894, 9.12904777064771)"
"1700";"7467";LARGO UMBERTO BOCCIONI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"66";9.12871614265682;45.5114495317799;"(45.5114495317799, 9.12871614265682)"
"1701";"7467";LARGO UMBERTO BOCCIONI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"5";9.12851863407047;45.5117188002118;"(45.5117188002118, 9.12851863407047)"
"1702";"7467";LARGO UMBERTO BOCCIONI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"11";9.12841961581406;45.5117202899838;"(45.5117202899838, 9.12841961581406)"
"1703";"7467";LARGO UMBERTO BOCCIONI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"7";9.12830859432746;45.5117504793412;"(45.5117504793412, 9.12830859432746)"
"1704";"7467";LARGO UMBERTO BOCCIONI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"6";9.12822577182336;45.5117624169311;"(45.5117624169311, 9.12822577182336)"
"1705";"7467";LARGO UMBERTO BOCCIONI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"7";9.12816592770815;45.5117236450249;"(45.5117236450249, 9.12816592770815)"
"1706";"7467";LARGO UMBERTO BOCCIONI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"4";9.12813249479227;45.5116785934506;"(45.5116785934506, 9.12813249479227)"
"1707";"7467";LARGO UMBERTO BOCCIONI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"6";9.12810666100115;45.511635609831;"(45.511635609831, 9.12810666100115)"
"1708";"7467";LARGO UMBERTO BOCCIONI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"7";9.12807145332235;45.5115519972744;"(45.5115519972744, 9.12807145332235)"
"1709";"7467";LARGO UMBERTO BOCCIONI;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"8";9.12805574840045;45.511486330565;"(45.511486330565, 9.12805574840045)"
"1710";"7456";VIA GIORGIO STEPHENSON;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"17";9.12582409213927;45.5114293065529;"(45.5114293065529, 9.12582409213927)"
"1711";"7456";VIA GIORGIO STEPHENSON;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"18";9.12567860332108;45.511366134446;"(45.511366134446, 9.12567860332108)"
"1712";"7456";VIA GIORGIO STEPHENSON;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"81";9.12540184071756;45.5110669215614;"(45.5110669215614, 9.12540184071756)"
"1713";"7456";VIA GIORGIO STEPHENSON;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"8";9.12538238377117;45.5106812251278;"(45.5106812251278, 9.12538238377117)"
"1714";"7456";VIA GIORGIO STEPHENSON;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;ordinanza lavori stradali;"87";9.1252412761435;45.5103275558514;"(45.5103275558514, 9.1252412761435)"
"1715";"7456";VIA GIORGIO STEPHENSON;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;ordinanza lavori stradali;"11";9.12524946362413;45.5099089248685;"(45.5099089248685, 9.12524946362413)"
"1716";"7456";VIA GIORGIO STEPHENSON;;ciclabile;ciclabile segnaletica;attraversamento;monodirezionale - concorde;non regolamentato;"16";9.12256950737512;45.512168869062;"(45.512168869062, 9.12256950737512)"
"1717";"7456";VIA GIORGIO STEPHENSON;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;non regolamentato;"88";9.12206194289118;45.5122752429289;"(45.5122752429289, 9.12206194289118)"
"1718";"7523";VIA MARIO BORSA;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;non regolamentato;"5";9.10522544610965;45.4994744472128;"(45.4994744472128, 9.10522544610965)"
"1719";"7523";VIA MARIO BORSA;;verde;promiscuo pedoni;parco o area verde;bidirezionale;non regolamentato - parco o area verde;"94";9.10552867968597;45.4991301027731;"(45.4991301027731, 9.10552867968597)"
"1720";"7438";VIA ENRICO FALCK;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"156";9.10637899780956;45.4983394140399;"(45.4983394140399, 9.10637899780956)"
"1721";"7524";PIAZZA FEDERICO BONOLA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"21";9.10686700388241;45.4976624502822;"(45.4976624502822, 9.10686700388241)"
"1722";"7524";PIAZZA FEDERICO BONOLA;;ciclabile;ciclabile sede propria;marciapiede;monodirezionale - concorde;corsia ciclabile;"16";9.10717128109867;45.4978967485859;"(45.4978967485859, 9.10717128109867)"
"1723";"7515";VIA ANTONIO CECHOV;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"5";9.11166511551832;45.496291647981;"(45.496291647981, 9.11166511551832)"
"1724";"7515";VIA ANTONIO CECHOV;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;non regolamentato;"16";9.11155905353733;45.4962372454617;"(45.4962372454617, 9.11155905353733)"
"1725";"7515";VIA ANTONIO CECHOV;;ciclabile;ciclabile sede propria;carreggiata;bidirezionale;non regolamentato;"78";9.1152487465682;45.4940706229386;"(45.4940706229386, 9.1152487465682)"
"1726";;VIA NVPR DA CHIARELLI A NATTA;;ciclabile;ciclabile sede propria;marciapiede;bidirezionale;corsia ciclabile;"25";9.12104709146661;45.4909345629035;"(45.4909345629035, 9.12104709146661)"
"1727";"7499";VIA BENEDETTO CROCE;;ciclabile;ciclabile segnaletica;marciapiede;bidirezionale;ordinanza lavori stradali;"16";9.12451104554681;45.4933166347368;"(45.4933166347368, 9.12451104554681)"
"1728";"7614";VIA PIER PAOLO PASOLINI;;ciclabile;ciclabile segnaletica;attraversamento;bidirezionale;attraversamento - ciclabile;"18";9.10115493524886;45.508069749993;"(45.508069749993, 9.10115493524886)"
"1729";"7614";VIA PIER PAOLO PASOLINI;;ciclabile;ciclabile sede propria;carreggiata;monodirezionale - concorde;corsia ciclabile;"274";9.10110258786698;45.5094328657026;"(45.5094328657026, 9.10110258786698)"
